LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
fully cellular containership,353771,GFS Prime,Live,Cyprus,15023,2006,"Feedermax, 2'-3'TEU",39316,Single,5BKR5,28911,391,HD Hyundai Mipo Company Limited,Ulsan,222.14,210.0,30.00,30.0,16.8,12.0,4.8,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Simatech Shipping & Forwarding L.L.C.,United Arab Emirates,Limassol,2824,AD Ports Group,United Arab Emirates,Simatech Shipping & Forwarding L.L.C.,United Arab Emirates,Celebes Shipping Limited,Cyprus,GFS Ship Management FZE,United Arab Emirates,—,—,—,—,GFS Ship Management FZE,United Arab Emirates,—,—,—,—,9311749,209849000,25270,34300,7K80MC-C
fully cellular containership,353778,Maersk Kansas,Live,U.S.A.,29491,2007,"Panamax, 3'-5'TEU",61447,Single,WMKQ,50686,1700,HD Hyundai Heavy Industries Company Limited,Ulsan,292.08,277.0,32.25,32.25,21.7,13.52,8.18,B&W Diesel A/S,B&W Diesel A/S,Maersk Line Limited (USA),United States of America,Norfolk,4154,AP Moller Holding AS,Denmark,Maersk Line Limited (USA),United States of America,Maersk Kansas Trust,United States of America,Maersk Line Limited (USA),United States of America,Maersk A/S,Denmark,—,—,Maersk Line Limited (USA),United States of America,—,—,—,—,9311701,368053000,46411,62238,10K90MC-C
fully cellular containership,353779,SC Montreal,Live,Liberia,12538,2004,"Feedermax, 2'-3'TEU",33795,Single,A8IY6,25406,104,Wadan Yards MTW GmbH,Wismar,207.55,195.4,29.80,29.8,16.4,11.4,5.0,Hitachi Zosen Corporation,B&W Diesel A/S,Conbulk Shipmanagement Corporation,Greece,Monrovia,2478,Dimitrios Dalakouras & George Bamiotis,Greece,Conbulk Shipmanagement Corporation,Greece,S&C 7 Shipping Incorporated,Marshall Islands,Conbulk Shipmanagement Corporation,Greece,Conbulk Shipping S.A.,Greece,—,—,Conbulk Shipmanagement Corporation,Greece,—,—,—,—,9311830,636018193,22071,29598,7L70MC-C
fully cellular containership,353867,Tian Chang He,Live,China,26235,2005,"Panamax, 3'-5'TEU",67209,Single,BOAB,66380,2193,Koyo Dockyard Company Limited - Now Imabari Shipbuilding Company Limited (Hiroshima) which see.,Mihara,278.9,262.0,40.00,40.0,24.0,14.02,5.42,Mitsui Engineering & Shipbuilding Company Limited,B&W Diesel A/S,Shanghai PanAsia Shipping Company Limited,People's Republic of China,Shanghai,4632,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,Shanghai PanAsia Shipping Company Limited,People's Republic of China,Shanghai PanAsia Shipping Company Limited,People's Republic of China,Shanghai Ocean Shipping Company Limited,People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,—,—,Shanghai Ocean Shipping Company Limited,People's Republic of China,—,—,—,—,9300324,414310000,57200,66104,10K98MC6
fully cellular containership,353868,Tian Shun He,Live,China,26235,2005,"Post Panamax, 5'-8'TEU",67209,Single,BOTP,66380,2192,Koyo Dockyard Company Limited - Now Imabari Shipbuilding Company Limited (Hiroshima) which see.,Mihara,278.9,262.0,40.00,40.0,24.0,14.02,5.42,Mitsui Engineering & Shipbuilding Company Limited (Tamano),B&W Diesel A/S,Shanghai PanAsia Shipping Company Limited,People's Republic of China,Shanghai,5576,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,Shanghai PanAsia Shipping Company Limited,People's Republic of China,Shanghai PanAsia Shipping Company Limited,People's Republic of China,Shanghai Ocean Shipping Company Limited,People's Republic of China,COSCO Shipping Lines Company Limited,People's Republic of China,—,—,Shanghai Ocean Shipping Company Limited,People's Republic of China,—,—,—,—,9300312,414304000,57200,77776,10K98MC6
fully cellular containership,353870,Tian Xiang He,Live,China,26235,2005,"Post Panamax, 5'-8'TEU",67209,Single,BOSM,66380,2191,Koyo Dockyard Company Limited - Now Imabari Shipbuilding Company Limited (Hiroshima) which see.,Mihara,278.9,262.0,40.00,40.0,24.0,14.02,5.42,Mitsui Engineering & Shipbuilding Company Limited,B&W Diesel A/S,Shanghai PanAsia Shipping Company Limited,People's Republic of China,Shanghai,5816,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,Shanghai PanAsia Shipping Company Limited,People's Republic of China,Shanghai PanAsia Shipping Company Limited,People's Republic of China,Shanghai Ocean Shipping Company Limited,People's Republic of China,China Ocean Shipping (Group) Company (COSCO) - SEE NOW AS CHINA COSCO SHIPPING CORPORATION LIMITED,—,—,—,Shanghai Ocean Shipping Company Limited,People's Republic of China,—,—,—,—,9300300,414303000,57200,77769,10K98MC6
fully cellular containership,353872,EM Hydra,Live,Liberia,10287,2005,"Feeder, 1'-2'TEU",23679,Single,A8XP7,18334,GWS315,Guangzhou Wenchong Shipyard Company Limited,Guangzhou,175.0,165.0,27.43,27.4,14.3,10.92,3.38,Dalian Marine Diesel Company Limited,B&W Diesel A/S,Euroseas Limited,Greece,Monrovia,1740,Pittas Family,Greece,Euroseas Limited,Greece,Hydra Seaways Limited,Liberia,Eurobulk Limited,Greece,—,—,—,—,Eurobulk Limited,Greece,—,—,—,—,9338967,636014956,14458,19388,7S60MC-C
fully cellular containership,353892,SC Montana,Live,Liberia,12538,2004,"Feedermax, 2'-3'TEU",33757,Single,A8ME5,25406,105,Wadan Yards MTW GmbH,Wismar,207.55,195.4,29.80,29.8,16.4,11.4,5.0,Hitachi Zosen Corporation,B&W Diesel A/S,Conbulk Shipmanagement Corporation,Greece,Monrovia,2478,Dimitrios Dalakouras & George Bamiotis,Greece,Conbulk Shipmanagement Corporation,Greece,S&C 12 Shipping Incorporated,Marshall Islands,Conbulk Shipmanagement Corporation,Greece,CMA CGM SA (The French Line),France,—,—,Conbulk Shipmanagement Corporation,Greece,—,—,—,—,9311842,636018194,22071,29598,7L70MC-C
fully cellular containership,353999,MSC Diya F,Live,Liberia,5032,2005,"Feeder, 1'-2'TEU",13828,Double Hull,D5WA7,9957,JLZ01-0106,Jinling Shipyard,Nanjing,147.83,140.3,23.55,23.25,11.5,8.51,2.99,MAN Energy Solutions SE,MAN Energy Solutions SE,Element Shipmanagement S.A.,Greece,Monrovia,1080,Lemonidis family,Greece,Element Shipmanagement S.A.,Greece,Seaflower Marine Company,Liberia,Element Shipmanagement S.A.,Greece,—,—,—,—,Element Shipmanagement S.A.,Greece,—,—,—,—,9306263,636019762,16025,21490,7L58/64
fully cellular containership,354004,MSC Andrea F,Live,Liberia,5032,2005,"Feeder, 1'-2'TEU",13779,Double Bottom,D5WP9,9957,JLZ 010107,Jinling Shipyard,Nanjing,147.82,140.3,—,23.25,11.5,8.51,2.99,MAN Energy Solutions SE,MAN Energy Solutions SE,Mediterranean Shipping Company S.A. (MSC),Switzerland,Monrovia,1118,Mediterranean Shipping Company S.A. (MSC),Switzerland,Mediterranean Shipping Company S.A. (MSC),Switzerland,Halibut Shipping & Trading Limited,Liberia,MSC Shipmanagement Limited,Cyprus,—,—,—,—,MSC Shipmanagement Limited,Cyprus,—,—,—,—,9306275,636019887,9730,11243,7L58/64
fully cellular containership,354024,NCL Ikornnes,Live,Antigua & Barbuda,4900,2006,"Small Feeder,  -1'TEU",11814,Single,V2CB9,9981,2028,Yangfan Group Company Limited,Zhoushan,139.19,129.0,22.60,22.6,11.8,8.6,3.2,MAN Energy Solutions SE,MAN Energy Solutions SE,Jebsen Shipping Partners Management GmbH & Company KG,Germany,St. John's,966,Jebsen Shipping Partners Group,Germany,Jebsen Shipping Partners Management GmbH & Company KG,Germany,ms JSP Skirner Schifffahrts GmbH & Company KG,Germany,Jebsen Shipping Partners Management GmbH & Company KG,Germany,North Sea Container Line AS,Norway,—,—,Jebsen Shipping Partners Management GmbH & Company KG,Germany,—,—,—,—,9347798,304979000,9600,13043,8L48/60
fully cellular containership,354025,Medkon Pep,Live,Panama,4900,2004,"Small Feeder,  -1'TEU",11807,Single,3E7110,9981,2022,Yangfan Group Company Limited,Zhoushan,139.17,130.49,22.60,22.6,11.8,8.8,3.01,MAN Energy Solutions SE,MAN Energy Solutions SE,Contships Management Incorporated,Greece,Panama,966,Pateras Family,Greece,Contships Management Incorporated,Greece,Calabria Marine Limited,Liberia,Okyanus Ege Denizcilik Ticaret AS,Turkiye,Zim Integrated Shipping Services Limited,Israel,—,—,Okyanus Ege Denizcilik Ticaret AS,Turkiye,—,—,—,—,9319595,352004883,9733,13052,8L48/60
fully cellular containership,354026,Lena,Live,Cyprus,4900,2006,"Small Feeder,  -1'TEU",11819,Single,5BYF3,9981,2024,Yangfan Group Company Limited,Zhoushan,139.1,129.0,22.60,22.6,11.8,8.8,3.0,MAN Energy Solutions SE,MAN Energy Solutions SE,Marlow Holding Deutschland GmbH,Germany,Limassol,970,Marlow Group,Cyprus,Marlow Holding Deutschland GmbH,Germany,Ragero Shipping Company Limited,Germany,Marlow Navigation Company Limited,Cyprus,Seaboard Marine Limited Incorporated,United States of America,—,—,Marlow Navigation Company Limited,Cyprus,—,—,—,—,9347750,210740000,9733,13052,8L48/60
fully cellular containership,354027,MSC Amanda F.,Live,Portugal,4900,2006,"Small Feeder,  -1'TEU",11842,Single,CQII2,9981,2023,Yangfan Group Company Limited,Zhoushan,139.01,129.0,22.60,22.6,11.8,8.8,3.0,MAN Energy Solutions SE,MAN Energy Solutions SE,Mediterranean Shipping Company S.A. (MSC),Switzerland,Funchal,966,Mediterranean Shipping Company S.A. (MSC),Switzerland,Mediterranean Shipping Company S.A. (MSC),Switzerland,Mercator Oceanway Limited,Liberia,MSC Shipmanagement Limited,Cyprus,—,—,—,—,MSC Shipmanagement Limited,Cyprus,—,—,—,—,9319600,255805966,9600,13052,8L48/60
fully cellular containership,354028,MSC Lena F.,Live,Portugal,4900,2006,"Small Feeder,  -1'TEU",11797,Single,CQII3,9981,2025,Yangfan Group Company Limited,Zhoushan,139.01,129.0,22.60,22.6,11.8,8.8,3.0,ZGPT Diesel Heavy Industry Company Limited,MAN Energy Solutions SE,MSC Shipmanagement Limited,Cyprus,Funchal,957,Mediterranean Shipping Company S.A. (MSC),Switzerland,MSC Shipmanagement Limited,Cyprus,Hippolyta Navigation Limited,Liberia,MSC Shipmanagement Limited,Cyprus,—,—,—,—,MSC Shipmanagement Limited,Cyprus,—,—,—,—,9347762,255805967,9600,13052,8L48/60
fully cellular containership,354029,Bernhard,Live,Antigua & Barbuda,4900,2006,"Small Feeder,  -1'TEU",11846,Single,V2CB8,9981,2026,Yangfan Group Company Limited,Zhoushan,139.15,129.0,22.60,22.6,11.8,8.8,3.0,MAN Energy Solutions SE,MAN Energy Solutions SE,Wessels Reederei GmbH And Company KG,Germany,St. John's,957,Wessels Reederei GmbH And Company KG,Germany,Wessels Reederei GmbH And Company KG,Germany,ms 'Ensenada' Schiffahrts UG (haftungsbeschrankt) & Co KG,Germany,Wessels Shipmanagement GmbH & Company KG,Germany,—,—,—,—,Wessels Shipmanagement GmbH & Company KG,Germany,—,—,—,—,9347774,304978000,9600,13043,8L48/60
fully cellular containership,354030,Medkon Max,Live,Panama,4900,2006,"Small Feeder,  -1'TEU",11807,Single,3E7102,9981,2027,Yangfan Group Company Limited,Zhoushan,130.49,130.49,22.60,22.6,11.8,8.8,3.0,MAN Energy Solutions SE,MAN Energy Solutions SE,Contships Management Incorporated,Greece,Panama,966,Pateras Family,Greece,Contships Management Incorporated,Greece,Contship Ability Shipping Incorporated,Marshall Islands,Okyanus Ege Denizcilik Ticaret AS,Turkiye,—,—,—,—,Okyanus Ege Denizcilik Ticaret AS,Turkiye,—,—,—,—,9347786,352004874,9600,13043,8L48/60
fully cellular containership,3540923,Santa Rita,Live,Denmark (Int. Register),42501,2011,"Post Panamax, 5'-8'TEU",93405,Single,OXCR2,85676,4230,Hanwha Ocean Company Limited,Okpo,299.9,286.8,42.80,42.8,24.2,12.0,12.2,Doosan Engine Company Limited,Sulzer Turbomachinery Services,Maersk A/S,Denmark,Copenhagen,7114,AP Moller Holding AS,Denmark,Maersk A/S,Denmark,Maersk A/S,Denmark,Maersk A/S,Denmark,—,—,—,—,Maersk A/S,Denmark,—,—,—,—,9425382,219085000,41184,55229,8RT-flex96C
fully cellular containership,3541134,Santa Rosa,Live,Denmark (Int. Register),42501,2011,"Post Panamax, 5'-8'TEU",93405,Single,OXMP2,85676,4231,Hanwha Ocean Company Limited,Okpo,299.9,286.8,42.80,42.8,24.2,12.0,12.2,STX Engine Company Limited,Sulzer Turbomachinery Services,Maersk A/S,Denmark,Copenhagen,7114,AP Moller Holding AS,Denmark,Maersk A/S,Denmark,Maersk A/S,Denmark,Maersk A/S,Denmark,Hamburg Sudamerikanische Dampfschifffahrts-Gesellschaft  ApS & Company KG (Hamburg Sud),Germany,—,—,Maersk A/S,Denmark,—,—,—,—,9430363,219086000,41184,52883,8RT-flex96C
fully cellular containership,3542096,Santa Teresa,Live,Denmark (Int. Register),42501,2011,"Post Panamax, 5'-8'TEU",93591,Single,OXAW2,85676,4232,Hanwha Ocean Company Limited,Okpo,299.9,286.8,42.91,42.8,24.2,12.0,12.2,STX Engine Company Limited,Sulzer Turbomachinery Services,Maersk A/S,Denmark,Copenhagen,7114,AP Moller Holding AS,Denmark,Maersk A/S,Denmark,Maersk A/S,Denmark,Maersk A/S,Denmark,Hamburg Sudamerikanische Dampfschifffahrts-Gesellschaft  ApS & Company KG (Hamburg Sud),Germany,—,—,Maersk A/S,Denmark,—,—,—,—,9430375,219088000,64640,86684,8RT-flex96C
fully cellular containership,3542097,Santa Ursula,Live,Denmark (Int. Register),42501,2012,"Post Panamax, 5'-8'TEU",93405,Single,OXBD2,86601,4233,Hanwha Ocean Company Limited,Okpo,299.9,286.8,42.80,42.8,24.2,12.0,12.2,Doosan Engine Company Limited,Sulzer Turbomachinery Services,Maersk A/S,Denmark,Copenhagen,7114,AP Moller Holding AS,Denmark,Maersk A/S,Denmark,Maersk A/S,Denmark,Maersk A/S,Denmark,—,—,—,—,Maersk A/S,Denmark,—,—,—,—,9430387,219071000,45760,61365,8RT-flex96C
fully cellular containership,3542330,Santa Barbara,Live,Denmark (Int. Register),42501,2012,"Post Panamax, 5'-8'TEU",93405,Single,OXCH2,86601,4234,Hanwha Ocean Company Limited,Okpo,299.9,286.8,42.80,42.8,24.2,12.0,12.2,Doosan Engine Company Limited,Sulzer Turbomachinery Services,Maersk A/S,Denmark,Copenhagen,7114,AP Moller Holding AS,Denmark,Maersk A/S,Denmark,Maersk A/S,Denmark,Maersk A/S,Denmark,—,—,—,—,Maersk A/S,Denmark,—,—,—,—,9430399,219068000,45760,52883,8RT-flex96C
fully cellular containership,3542331,Star Clipper,Live,Marshall Islands,4938,2010,"Small Feeder,  -1'TEU",12980,Single,V7UG4,9520,SB504,Dae Sun Shipbuilding & Engineering Company Limited,Busan,142.7,132.77,22.60,22.6,11.2,8.21,2.99,STX Engine Company Limited,B&W Diesel A/S,Korea Asset Management Corporation,Republic of Korea,Majuro,962,Korea Asset Management Corporation,Republic of Korea,Korea Asset Management Corporation,Republic of Korea,Korea Tonnage No.34 Shipping Company,Marshall Islands,Magellan Marine Solutions Company Limited,Republic of Korea,—,—,—,—,Magellan Marine Solutions Company Limited,Republic of Korea,—,—,—,—,9448437,538007547,6681,9083,6S46MC-C
