Name,LLI Vessel Type,Built At,Built By,LLI NO,Status,Flag,Net Weight,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Maximum Draught (m),Freeboard (m),Designed By,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,IMO,MMSI,Depth (m),Built,Scrubber installation type,Scrubber manufacturer,Scrubber operating arrangement,Scrubber type,Engine Built By,Engine Power (kW),Engine Horsepower,Engine Designation,P & I Club,Class 1,Class 2,Class 3,Last docking survey date,Last intermediate survey date,Last special survey date,Last tailshaft survey date,Next Docking Survey Date,Next Special Survey Date,ISM Manager,ISM Manager Country/Region,Technical Manager,Technical Manager Country/Region,AIS Destination,Matched Destination,Latest AIS message type,Latest AIS message timestamp,AIS ETA,Company contact,Company contact Country/Region,Lat,Lng
Primo,vehicle carrier,Ulsan,HD Hyundai Heavy Industries Company Limited,270186,Dead,St. Kitts-Nevis,13445,30'-50'gt,13241,Single,V4DT4,44891,910,184.07,174.00,30.60,30.60,8.81,4.88,B&W Diesel A/S,-,-,-,-,-,-,-,-,-,-,-,-,9114177,-,13.69,1995,-,-,-,-,HD Hyundai Heavy Industries Company Limited,10514,14100,6L60MC,-,-,-,-,-,-,2010-10-04T00:00:00,-,-,-,-,-,-,-,-,-,A,05 Aug 2020 07:51:27 GMT,-,Bangladesh Breakers,-,"22° 29' 56"" N","91° 40' 4"" E"
Gaku,vehicle carrier,Nagasaki,Mitsubishi Heavy Industries Limited Shipbuilding,275488,Dead,Comoros,-,-30'gt,7570,Single,-,11573,2126,160.54,156.00,26.40,26.40,7.22,17.58,B&W Diesel A/S,Moroni,-,-,-,-,-,-,-,-,-,-,-,9143764,-,18.98,1997,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited,12841,17460,9S50MC,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),-,-,-,2019-05-08T00:00:00,-,2020-05-12T00:00:00,-,-,-,-,-,-,-,-,-,A,24 May 2024 07:32:02 GMT,-,Lyra Trading,-,"22° 29' 2"" N","91° 42' 29"" E"
Asian Parade,vehicle carrier,Ulsan,HD Hyundai Heavy Industries Company Limited,276872,Dead,South Korea,24042,50'+ gt,25226,Single,D8CV,66995,965,228.78,219.41,32.26,32.26,10.02,22.07,B&W Diesel A/S,Jeju,-,Turkish Breakers,Turkiye,Turkish Breakers,Turkiye,Turkish Breakers,Turkiye,-,-,-,-,9122954,-,32.09,1996,-,-,-,-,HD Hyundai Heavy Industries Company Limited,13057,17510,7S60MC,-,-,-,-,-,-,2011-08-18T00:00:00,-,-,-,-,-,Turkish Breakers,Turkiye,-,-,A,16 Jul 2020 14:11:58 GMT,-,Turkish Breakers,Turkiye,"37° 56' 56"" N","23° 35' 13"" E"
Polaris Ace,vehicle carrier,Usuki,Minami-Nippon Shipbuilding Company Limited,277699,Dead,Panama,13904,30'-50'gt,15522,Single,3FUR7,46346,M-650,188.00,178.00,31.20,31.20,9.12,2.38,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,9153549,-,20.75,1997,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited,11414,13189,8S50MC,-,-,-,-,-,-,2012-10-14T00:00:00,-,-,-,-,-,-,-,-,-,A,01 Sep 2020 10:57:57 GMT,-,Indian Breakers,-,"21° 23' 11"" N","72° 10' 35"" E"
Euro Spirit,vehicle carrier,Usuki,Minami-Nippon Shipbuilding Company Limited,277700,Dead,Liberia,13904,30'-50'gt,15483,Single,ELUW8,46346,M-651,188.00,178.00,31.20,31.20,9.12,2.38,B&W Diesel A/S,Monrovia,-,-,-,-,-,-,-,-,-,-,-,9153551,-,20.75,1998,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited,11414,13190,8S50MC,-,-,-,-,-,-,2017-12-28T00:00:00,-,-,-,-,-,-,-,IN ALA,-,A,06 Jul 2020 18:36:46 GMT,06 Jul 2020 09:00:00 GMT,Indian Breakers,-,"21° 23' 40"" N","72° 10' 48"" E"
Cosmos Ace,vehicle carrier,Usuki,Minami-Nippon Shipbuilding Company Limited,277701,Dead,Panama,13904,30'-50'gt,15439,Single,3FWL8,46346,M652,188.00,178.00,31.20,31.20,9.12,2.38,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,9153563,-,20.75,1998,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited,11414,15520,8S50MC,-,-,-,-,-,-,2018-08-11T00:00:00,-,-,-,-,-,-,-,FOR ORDERS,-,A,30 Aug 2020 04:29:04 GMT,04 Sep 2020 07:00:00 GMT,Kansai S.S.,-,"6° 28' 33"" N","78° 4' 10"" E"
Repubblica Argentina,vehicle carrier,Genoa,Sestri Cantieri Nav S.p.A.,277823,Dead,Italy,16084,50'+ gt,23882,Single,-,51925,5992,208.61,189.92,30.40,30.40,9.70,2.60,Sulzer Turbomachinery Services,Palermo,860,-,-,-,-,-,-,-,-,-,-,9138410,-,12.30,1998,-,-,-,-,Wartsila NSD Italia SpA,17760,24160,8RTA62U,-,-,-,-,-,-,2018-02-02T00:00:00,-,-,-,-,-,-,-,-,-,A,24 Feb 2025 22:45:02 GMT,-,Grimaldi Deep Sea,-,"38° 49' 50"" N","26° 55' 54"" E"
Repubblica del Brasile,vehicle carrier,Genoa,Sestri Cantieri Nav S.p.A.,277824,Dead,Italy,16084,50'+ gt,23882,Single,-,51925,5993,208.61,189.92,30.40,30.40,9.70,3.17,Sulzer Turbomachinery Services,Palermo,860,-,-,-,-,-,-,-,-,-,-,9138422,-,12.30,1998,-,-,-,-,Wartsila NSD Italia SpA,17760,24160,8RTA62U,-,-,-,-,-,-,2018-06-07T00:00:00,-,-,-,-,-,-,-,-,-,A,31 Jul 2025 16:48:46 GMT,-,Grimaldi Deep Sea,-,"38° 49' 51"" N","26° 55' 54"" E"
Hual Europe,vehicle carrier,Okpo,Hanwha Ocean Company Limited,288470,Dead,Bahamas,19776,50'+ gt,21484,Single,-,56835,4427,199.00,191.23,32.26,32.26,10.00,3.70,B&W Diesel A/S,Nassau,-,-,-,-,-,-,-,-,-,-,-,9191888,-,13.70,2000,-,-,-,-,HSD Engine Company Limited,14509,19457,7S60MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Joint Vessels,-,-,-
Nippon Highway,vehicle carrier,Tadotsu,Hashihama Shipbuilding Company Limited - SEE NOW AS Tsuneishi Shipbuilding Company Limited,294988,Dead,Panama,14764,30'-50'gt,16827,Single,3FVX9,49212,1163,179.15,170.00,32.20,32.20,9.67,5.28,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,9205964,-,21.50,1999,-,-,-,-,Kawasaki Heavy Industries Limited Shipbuilding Division,14312,16538,8S60MC,-,-,-,-,-,-,2010-02-19T00:00:00,-,-,-,-,-,-,-,-,-,A,03 Nov 2020 00:21:50 GMT,-,Indian Breakers,-,"21° 25' 30"" N","72° 12' 52"" E"
Ocean Highway,vehicle carrier,Tadotsu,Hashihama Shipbuilding Company Limited - SEE NOW AS Tsuneishi Shipbuilding Company Limited,294991,Dead,Panama,14764,30'-50'gt,16733,Single,H3IE,49212,1175,179.15,170.00,32.20,32.20,9.67,5.28,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,9205988,-,21.50,2000,-,-,-,-,Kawasaki Shipbuilding Corporation,14312,19457,8S60MC,-,-,-,-,-,-,2010-06-01T00:00:00,-,-,-,-,-,-,-,ALANG ANCHORAGE,-,A,23 Jul 2020 12:17:28 GMT,22 Jul 2020 16:00:00 GMT,Indian Breakers,-,"21° 22' 34"" N","72° 10' 11"" E"
Jindai Maru,vehicle carrier,Japan,-,30047,Dead,Japan,4978,-30'gt,8796,Single,-,8755,-,162.00,127.96,20.40,20.40,6.72,1.08,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,7326611,-,7.80,1973,-,-,-,-,-,5876,7880,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jinyu Maru,vehicle carrier,Japan,-,30064,Dead,Japan,7678,-30'gt,16343,Single,-,16109,-,225.00,-,32.20,-,9.30,2.80,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,7373975,-,12.10,1974,-,-,-,-,-,20134,27000,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NYK Line.,-,-,-
Bay 1,vehicle carrier,Vigo,Hijos de J. Barreras S.A.,303572,Dead,Tuvalu,2880,-30'gt,2900,Single,-,9600,1575,132.45,118.00,-,21.20,5.20,9.50,Wartsila Corporation,Funafuti,-,-,-,-,-,-,-,-,-,-,-,9218014,-,14.70,2001,-,-,-,-,Wartsila Corporation,4197,5628,9L32,-,-,-,-,2018-12-15T00:00:00,-,2016-04-27T00:00:00,-,-,-,-,-,-,-,-,-,Both,10 Jul 2021 06:52:06 GMT,-,Bangladesh Breakers,-,"22° 25' 42"" N","91° 43' 50"" E"
Makassar Highway,vehicle carrier,Usuki,Usuki Shipyard Company Limited,314390,Dead,Panama,5475,-30'gt,6890,Single,H9HO,17735,1670,139.00,130.00,23.20,23.20,7.01,1.99,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,9235426,-,15.05,2001,-,-,-,-,The Hanshin Diesel Works Limited,7560,10278,7S42MC,-,-,-,-,-,-,2016-05-15T00:00:00,-,-,-,-,-,-,-,TALLIN,-,A,31 Oct 2018 12:02:29 GMT,30 Oct 2018 23:00:00 GMT,K Line RoRo,-,"59° 27' 55"" N","24° 38' 59"" E"
Galaxy Leader,vehicle carrier,Gdynia,Stocznia Gdynia S.A.,316246,Dead,Bahamas,15397,30'-50'gt,17127,Single,C6SO2,48710,8213/1,189.20,172.76,32.29,32.20,9.50,4.49,Sulzer Turbomachinery Services,Nassau,-,-,-,-,-,-,-,-,-,-,-,9237307,311408000,13.99,2002,-,-,-,-,Zaklady Przemyslu Metalowego H. Cegielski S.A.,15754,21127,7RTA62,-,-,-,-,-,-,2012-05-31T00:00:00,-,-,-,-,-,-,-,-,-,A,19 Mar 2025 05:03:59 GMT,-,Ray Shipping,-,"15° 14' 6"" N","42° 38' 12"" E"
Alda K.,vehicle carrier,Groningen,Scheepswerf de Gideon v/h J. Kloster Hzn.,3171,Dead,Tonga,343,-30'gt,915,Single,-,836,233,64.00,-,9.90,-,3.70,2.10,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,5276965,-,5.80,1954,-,-,-,-,-,559,750,UNKNOWN,-,-,-,-,-,-,1990-07-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Irish Breakers,-,-,-
Continental Highway,vehicle carrier,Marugame,Imabari Shipbuilding Company Limited (Marugame),317452,Dead,Panama,16648,50'+ gt,17201,Single,H9LY,55493,1366,199.94,190.00,32.20,32.20,9.62,5.68,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,9238519,-,23.71,2001,-,-,-,-,Kobe Diesel Company Limited,13940,18952,8UEC60LSII,-,-,-,-,-,-,2016-08-21T00:00:00,-,-,-,-,-,-,-,-,-,A,01 Nov 2020 03:01:45 GMT,-,Indian Breakers,-,"21° 25' 31"" N","72° 12' 59"" E"
Atlantic Highway,vehicle carrier,Marugame,Imabari Shipbuilding Company Limited (Marugame),320891,Dead,Panama,16648,50'+ gt,17232,Single,HOBY,55493,1374,199.94,190.00,32.20,32.20,9.62,14.18,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,9250232,-,23.71,2002,-,-,-,-,Kobe Diesel Company Limited,13940,18952,8UEC60LSII,-,-,-,-,-,-,2017-01-13T00:00:00,-,-,-,-,-,-,-,IN ALA,-,A,25 Sep 2020 04:57:29 GMT,21 Sep 2020 12:30:00 GMT,Indian Breakers,-,"21° 22' 47"" N","72° 10' 29"" E"
Baltic Highway,vehicle carrier,Tadotsu,Tsuneishi Shipbuilding Company Limited,321342,Dead,Panama,12672,30'-50'gt,17828,Single,H9TB,42238,1220,179.48,170.00,32.20,32.20,9.67,5.46,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,9243461,-,21.78,2001,-,-,-,-,Kawasaki Shipbuilding Corporation,13480,18328,8S60MC,-,-,-,-,-,-,2016-10-22T00:00:00,-,-,-,-,-,-,-,IN_ALA,-,A,04 Aug 2020 14:48:40 GMT,29 Jul 2020 00:30:00 GMT,Indian Breakers,-,"21° 25' 17"" N","72° 12' 42"" E"
Caribbean Highway,vehicle carrier,Tadotsu,Tsuneishi Shipbuilding Company Limited,321343,Dead,Panama,12672,30'-50'gt,17866,Single,H9ZW,42238,1221,179.48,170.00,32.20,32.20,9.67,5.46,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,9243473,-,21.78,2002,-,-,-,-,Kawasaki Heavy Industries Limited (Tokyo),13480,18328,8S60MC,-,-,-,-,-,-,2012-01-04T00:00:00,-,-,-,-,-,-,-,-,-,A,03 Nov 2020 08:21:33 GMT,-,Indian Breakers,-,"22° 29' 12"" N","70° 3' 17"" E"
Aquila,vehicle carrier,-,-,3246,Dead,Italy,256,-30'gt,737,Single,-,500,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,6403242,-,-,1964,-,-,-,-,-,-,-,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tenerife Car,vehicle carrier,Vigo,Hijos de J. Barreras S.A.,325669,Dead,Portugal,3934,-30'gt,3276,Single,-,13112,1591,132.00,118.00,21.20,21.20,-,-,Wartsila Corporation,-,-,-,-,-,-,-,-,-,-,-,-,9249984,-,14.70,2002,-,-,-,-,Wartsila Finland oy,6391,8570,9L38,-,-,-,-,2017-04-20T00:00:00,-,2017-07-04T00:00:00,-,-,-,-,-,-,-,-,-,A,19 Nov 2021 22:30:53 GMT,-,Flota Suardiaz,-,"21° 23' 3"" N","72° 10' 23"" E"
Laurita,vehicle carrier,West Germany,-,33746,Dead,Liberia,3621,-30'gt,7919,Single,-,6255,-,180.00,-,25.80,-,6.80,7.80,Unknown Engine Designer,Monrovia,-,-,-,-,-,-,-,-,-,-,-,6929246,-,14.60,1969,-,-,-,-,-,5966,8000,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Diamond Highway,vehicle carrier,Kobe,Mitsubishi Heavy Industries Limited Shipbuilding,349860,Dead,Panama,18575,50'+ gt,19086,Single,H8SX,60175,1261,199.99,192.00,-,32.26,9.73,25.06,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,9293636,354487000,21.25,2004,-,-,-,-,Mitsubishi Heavy Industries Limited Shipbuilding,14315,16546,7UEC60LS,-,-,-,-,-,-,2009-06-29T00:00:00,-,-,-,-,-,-,-,PHBAU,-,-,14 Jun 2019 23:32:09 GMT,16 Jun 2019 08:00:00 GMT,Excel Marine,-,"11° 0' 24"" N","113° 14' 12"" E"
Morning Midas,vehicle carrier,Xiamen,Xiamen Shipbuilding Industry Company Limited,351347,Dead,Liberia,14264,30'-50'gt,12249,Single,5LGA6,46800,XSI403B,182.80,170.20,31.53,31.50,9.02,10.24,B&W Diesel A/S,Monrovia,-,-,-,-,-,-,-,-,-,-,-,9289910,636021856,19.26,2006,-,-,-,-,MAN B&W Diesel Limited,12254,16433,9S50MC-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MX LZC,Lazaro Cardenas,A,04 Jun 2025 22:08:48 GMT,15 Jun 2025 21:00:00 GMT,Zodiac Maritime UK,-,"47° 40' 20"" N","179° 56' 15"" W"
Felicity Ace,vehicle carrier,Onishi,Shin Kurushima Dockyard Company Limited,353874,Dead,Panama,18543,50'+ gt,17738,Single,3ECX4,60118,5306,199.99,192.00,-,32.26,9.73,11.44,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,9293911,371427000,21.17,2005,-,-,-,-,Kobe Diesel Company Limited,15090,20517,8UEC60LSII,-,-,-,-,2020-08-23T00:00:00,-,2020-08-23T00:00:00,-,-,-,-,-,-,-,US DVV,-,Both,17 Feb 2022 12:11:19 GMT,23 Feb 2022 09:00:00 GMT,MOL Auto India,-,"37° 22' 19"" N","29° 7' 47"" W"
Rockies Highway,vehicle carrier,Setoda,Naikai Zosen Shipbuilding Corporation,356790,Dead,Panama,13310,30'-50'gt,12828,Double Hull,3EGN5,44364,696,183.00,170.00,30.20,30.20,8.72,20.08,B&W Diesel A/S,Panama,-,Fukunaga Kaiun K.K.,Japan,Fukunaga Kaiun K.K.,Japan,NSF Line (Panama) S.A.,Panama,-,-,-,-,9325427,-,28.80,2006,-,-,-,-,Kawasaki Heavy Industries Limited Shipbuilding Division,11620,15799,6S60MC-C,-,-,-,-,-,-,2016-10-01T00:00:00,-,-,-,-,-,Fukunaga Kaiun K.K.,Japan,-,-,A,15 Nov 2020 23:16:01 GMT,-,Fukunaga Kaiun K.K.,Japan,"21° 23' 17"" N","72° 10' 35"" E"
Margaret Maru,vehicle carrier,-,-,36460,Dead,Japan,10656,-30'gt,26938,Single,-,23391,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,6605591,-,-,1966,-,-,-,-,-,6525,8750,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Estoril,vehicle carrier,France,-,3670,Dead,French Southern Territories,1566,-30'gt,1200,Single,-,5222,-,100.00,92.00,15.91,15.91,4.00,7.10,Unknown Engine Designer,Kerguelen Is.,-,-,-,-,-,-,-,-,-,-,-,7359761,-,11.10,1974,-,-,-,-,-,1491,2000,UNKNOWN,-,-,-,-,-,-,1994-12-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,U.E.C.C. (Norway),-,-,-
Hoegh Xiamen,vehicle carrier,Xiamen,Xiamen Shipbuilding Industry Company Limited,3722856,Dead,Norway (Int. Register),14315,30'-50'gt,12250,Single,LAJM7,47232,XSI461B,182.80,171.79,31.50,31.50,9.02,22.78,B&W Diesel A/S,Oslo,-,-,-,-,-,-,-,-,-,-,-,9431848,259025000,31.80,2010,-,-,-,-,HD Hyundai Heavy Industries Company Limited,12087,16433,9S50MC-C,-,-,-,-,-,-,2015-09-03T00:00:00,-,-,-,-,-,-,-,US JAX,-,A,05 Jun 2020 13:48:03 GMT,03 Jun 2020 00:00:00 GMT,Ocean Yield Malta,-,"30° 24' 21"" N","81° 32' 46"" W"
Baltic Ace,vehicle carrier,Gdynia,Stocznia Gdynia S.A.,396192,Dead,Bahamas,7050,-30'gt,7787,Single,-,23498,8245/5,148.00,134.00,25.03,25.00,7.90,11.10,B&W Diesel A/S,Nassau,-,-,-,-,-,-,-,-,-,-,-,9386213,-,19.00,2007,-,-,-,-,-,9170,-,7S46MC-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Stamco,-,-,-
Goodwood,vehicle carrier,Le Havre,ACH - Construction Navale,41513,Dead,French Southern Territories,1554,-30'gt,1400,Single,-,5180,220,100.00,92.00,15.91,15.91,4.38,6.72,Mak Motoren GmbH & Company KG,Kerguelen Is.,-,-,-,-,-,-,-,-,-,-,-,7347720,-,11.10,1974,-,-,-,-,Mak Motoren GmbH & Company KG,1491,2000,12M282AK,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Turkish Breakers,-,-,-
Musashi Maru,vehicle carrier,-,-,41564,Dead,Japan,14341,-30'gt,23698,Single,-,24682,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,6820294,-,-,1968,-,-,-,-,-,8352,11200,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shoyo Maru,vehicle carrier,Japan,-,41607,Dead,Japan,13925,-30'gt,24513,Single,-,24720,-,193.00,-,29.50,-,8.20,8.00,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,6921880,-,16.20,1969,-,-,-,-,-,8352,11200,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Argus,vehicle carrier,U.S.S.R.,-,43333,Dead,St. Vincent & Grenadines,4114,-30'gt,6015,Single,-,7471,-,169.00,-,23.50,-,8.30,4.90,Unknown Engine Designer,Kingstown,-,-,-,-,-,-,-,-,-,-,-,7032870,-,13.20,1970,-,-,-,-,-,8948,12000,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nosac Branco,vehicle carrier,Poland,-,43334,Dead,Liberia,8546,-30'gt,10050,Single,-,13826,-,190.00,-,23.00,-,9.90,3.40,Unknown Engine Designer,Monrovia,-,-,-,-,-,-,-,-,-,-,-,7039646,-,13.30,1971,-,-,-,-,-,12975,17400,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Carbridge,vehicle carrier,Japan,-,43337,Dead,Cyprus,7232,-30'gt,15305,Single,-,12212,-,197.00,-,28.10,-,9.00,3.00,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,7413086,-,12.00,1975,-,-,-,-,-,17300,23200,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ofer B.S.,-,-,-
Nosac Verde,vehicle carrier,Poland,-,43354,Dead,Liberia,8550,-30'gt,10398,Single,-,13826,-,190.00,-,23.00,-,9.90,3.40,Unknown Engine Designer,Monrovia,-,-,-,-,-,-,-,-,-,-,-,7225996,-,13.30,1972,-,-,-,-,-,12975,17400,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ohtori,vehicle carrier,-,-,44351,Dead,Liberia,9709,-30'gt,12014,Single,-,14095,-,-,-,-,-,-,-,Unknown Engine Designer,Monrovia,-,-,-,-,-,-,-,-,-,-,-,7402142,-,-,1975,-,-,-,-,-,5966,8000,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Pacific Wing,vehicle carrier,Japan,-,45543,Dead,Panama,7821,-30'gt,8309,Single,-,11492,-,191.00,-,23.10,-,6.70,1.00,Unknown Engine Designer,Panama,-,-,-,-,-,-,-,-,-,-,-,7403407,-,7.70,1975,-,-,-,-,-,7979,10700,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Perennial Ace,vehicle carrier,Japan,-,46432,Dead,Panama,7069,-30'gt,7088,Single,-,10858,-,161.00,-,23.10,-,6.70,1.00,Unknown Engine Designer,Panama,-,-,-,-,-,-,-,-,-,-,-,7353016,-,7.70,1974,-,-,-,-,-,7979,10700,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Prince Maru No.6,vehicle carrier,Japan,-,50014,Dead,Japan,881,-30'gt,1962,Single,-,1550,-,96.00,-,14.70,-,4.90,0.30,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,7045750,-,5.20,1971,-,-,-,-,-,2834,3800,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Golden Ray,vehicle carrier,Kobe,Mitsubishi Heavy Industries Limited Shipbuilding,50015,Dead,Panama,16774,-30'gt,8688,Single,-,22293,1041,169.00,159.97,25.60,25.60,7.24,2.77,MAN Energy Solutions SE,Panama,-,-,-,-,-,-,-,-,-,-,-,7305734,-,10.01,1973,-,-,-,-,MAN Energy Solutions SE,7345,9850,V18V40/54,-,-,-,-,-,-,1995-08-31T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,TMM,-,-,-
Autobahn,vehicle carrier,Norway,-,5024,Dead,Norway (Int. Register),1067,-30'gt,864,Single,-,3559,-,92.00,84.99,14.51,14.51,3.89,5.92,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,7129207,-,9.81,1972,-,-,-,-,-,895,1200,UNKNOWN,-,-,-,-,-,-,1995-08-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,U.E.C.C. (Norway),-,-,-
Khaled IV,vehicle carrier,Mandal,Baatservice Verft AS,5027,Dead,Lebanon,250,-30'gt,783,Single,-,498,593,92.00,84.99,14.51,14.51,3.89,5.92,Normo,-,-,-,-,-,-,-,-,-,-,-,-,7113648,-,9.81,1971,-,-,-,-,Bergen Group BMV,835,1120,LSMC-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Khaled,-,-,-
Autostrada,vehicle carrier,Norway,-,5030,Dead,Norway (Int. Register),1064,-30'gt,857,Single,-,3548,-,92.00,-,14.70,-,3.90,5.90,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,7109219,-,9.80,1971,-,-,-,-,-,835,1120,UNKNOWN,-,-,-,-,-,-,1991-08-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Ugland A.,-,-,-
Autoweg,vehicle carrier,Norway,-,5031,Dead,Norway (Int. Register),1183,-30'gt,1042,Single,-,3946,-,92.00,-,15.00,-,3.90,5.90,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,7325576,-,9.80,1973,-,-,-,-,-,925,1240,UNKNOWN,-,-,-,-,-,-,1992-08-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Ugland A.,-,-,-
Opal Ray,vehicle carrier,Maizuru,Hitachi Shipbuilding Corporation (Maizuru),52323,Dead,Malta,16359,-30'gt,8678,Single,-,22454,4379,174.00,163.96,25.40,25.40,7.22,0.88,Unknown Engine Designer,Valletta,-,-,-,-,-,-,-,-,-,-,-,7301972,-,8.10,1973,-,-,-,-,Hitachi Shipbuilding Corporation (Osaka),9247,12400,UNKNOWN,-,-,-,-,-,-,1994-12-22T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Ray Shipping,-,-,-
Savonita,vehicle carrier,West Germany,-,53363,Dead,Philippines,10274,-30'gt,7730,Single,-,14490,-,180.00,-,25.80,-,6.80,7.80,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,7026584,-,14.60,1971,-,-,-,-,-,5369,7200,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Toho Maru,vehicle carrier,Japan,-,54511,Dead,Japan,13224,-30'gt,19265,Single,-,20323,-,172.00,-,25.10,-,8.90,8.80,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,7016151,-,17.70,1970,-,-,-,-,-,5966,8000,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shun Oh,vehicle carrier,-,-,54777,Dead,Liberia,8020,-30'gt,12451,Single,-,11882,-,-,-,-,-,-,-,Unknown Engine Designer,Monrovia,-,-,-,-,-,-,-,-,-,-,-,7408378,-,-,1975,-,-,-,-,-,5966,8000,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26 Apr 2017 06:10:46 GMT,-,-,-,"52° 25' 16"" N","4° 49' 10"" E"
